Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1688,David,Davis,25,Admin-Florida,Pending,2024-04-27,56577,david.davis@example.com,-8252129327,Poor,True
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,2021-10-23,61103,david.johnson@example.com,-9634064685,Good,True
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,2021-02-10,75230,bob.johnson@example.com,-7752401483,Excellent,True
EMP1691,David,Miller,25,Admin-Nevada,Inactive,2021-10-26,51055,david.miller@example.com,-3991062271,Excellent,False
EMP1692,Bob,Jones,40,Admin-Texas,Active,2023-04-05,104843,bob.jones@example.com,-3626693350,Excellent,False
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,2022-10-20,56398,charlie.brown@example.com,-3426192371,Excellent,False
EMP1694,Alice,Johnson,25,HR-Nevada,Active,2023-12-07,87545,alice.johnson@example.com,-4501848196,Good,False
EMP1695,Heidi,Brown,30,HR-Illinois,Pending,2024-03-29,74312,heidi.brown@example.com,-3741897214,Poor,False
EMP1696,David,Davis,25,DevOps-Florida,Inactive,2024-01-23,59431,david.davis@example.com,-4064176926,Poor,True
EMP1697,Heidi,Johnson,40,Sales-California,Pending,2023-11-28,84306,heidi.johnson@example.com,-4381199536,Average,False
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,2024-11-11,108194,frank.johnson@example.com,-6601444855,Good,False
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,2021-08-28,107359,charlie.williams@example.com,-4510173972,Excellent,False
EMP1700,Heidi,Johnson,25,DevOps-Illinois,Inactive,2024-02-11,85155,heidi.johnson@example.com,-9641789968,Good,False
EMP1701,Frank,Garcia,32,Admin-California,Pending,2020-05-09,96080,frank.garcia@example.com,-8609191910,Average,False
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,2024-04-17,88603,grace.smith@example.com,-3599660576,Average,True
EMP1703,Frank,Garcia,40,DevOps-California,Active,2020-07-16,86624,frank.garcia@example.com,-9806603919,Good,True
EMP1704,Charlie,Jones,30,Cloud Tech-New York,Active,2022-09-21,63413,charlie.jones@example.com,-5146074554,Good,True
EMP1705,Grace,Jones,40,Sales-Illinois,Pending,2023-04-23,67916,grace.jones@example.com,-3470574237,Good,False
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,2024-12-27,108245,bob.brown@example.com,-8565271558,Poor,True
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,2024-08-10,75835,alice.garcia@example.com,-8354116596,Excellent,True
EMP1708,Eva,Garcia,32,Cloud Tech-Nevada,Active,2024-09-04,71273,eva.garcia@example.com,-2634755751,Good,False
EMP1709,Bob,Garcia,25,DevOps-New York,Pending,2022-02-28,63262,bob.garcia@example.com,-2501394883,Good,False
EMP1710,David,Davis,32,DevOps-New York,Pending,2024-03-14,89070,david.davis@example.com,-8826913118,Good,False
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,2024-12-13,57287,frank.johnson@example.com,-6425856260,Average,True
EMP1712,Grace,Smith,32,HR-Nevada,Active,2022-12-29,119890,grace.smith@example.com,-4991537037,Average,True
EMP1713,Frank,Brown,35,Sales-California,Inactive,2022-04-24,103493,frank.brown@example.com,-2407333372,Poor,False
EMP1714,Frank,Garcia,32,Admin-Illinois,Pending,2021-03-14,76254,frank.garcia@example.com,-2043097767,Excellent,False
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,2020-01-01,100842,eva.garcia@example.com,-8936289695,Poor,True
EMP1716,Alice,Williams,32,Admin-California,Active,2021-09-07,118908,alice.williams@example.com,-4546553584,Excellent,True
EMP1717,Frank,Brown,25,DevOps-California,Pending,2022-11-13,88943,frank.brown@example.com,-1253892186,Average,False
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,2020-11-15,59689,charlie.garcia@example.com,-8519358373,Average,False
EMP1719,David,Brown,30,HR-California,Active,2023-03-14,77986,david.brown@example.com,-9079779611,Average,True
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,2024-08-18,112932,bob.johnson@example.com,-878057214,Poor,False
EMP1721,Bob,Williams,32,DevOps-California,Active,2024-02-05,106584,bob.williams@example.com,-1494097625,Good,True
EMP1722,Alice,Brown,35,HR-Florida,Inactive,2024-11-12,58438,alice.brown@example.com,-3748453985,Good,True
EMP1723,Alice,Smith,40,Cloud Tech-California,Pending,2020-03-25,72352,alice.smith@example.com,-2895090590,Average,True
EMP1724,Frank,Smith,32,DevOps-New York,Active,2020-04-13,97154,frank.smith@example.com,-1918623391,Good,True
EMP1725,Heidi,Jones,32,Sales-Illinois,Active,2021-03-30,80236,heidi.jones@example.com,-2071511695,Good,False
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,2023-03-16,102172,charlie.williams@example.com,-6672521451,Poor,False
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,2024-05-03,98851,eva.williams@example.com,-6471246334,Excellent,True
EMP1728,Heidi,Jones,32,Admin-Florida,Inactive,2023-08-28,89993,heidi.jones@example.com,-1571840907,Average,True
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,2021-10-24,97932,david.brown@example.com,-512080055,Average,True
EMP1730,Bob,Williams,40,Finance-California,Inactive,2021-01-25,72452,bob.williams@example.com,-4099512396,Poor,True
EMP1731,Alice,Smith,35,Admin-California,Pending,2024-08-09,119311,alice.smith@example.com,-2835129591,Poor,True
EMP1732,Charlie,Smith,40,Cloud Tech-New York,Active,2023-11-04,76167,charlie.smith@example.com,-7282709080,Good,False
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,2023-06-25,114871,bob.garcia@example.com,-4415298216,Average,False
EMP1734,Eva,Johnson,25,HR-Nevada,Active,2021-09-16,81504,eva.johnson@example.com,-3929578670,Excellent,False
EMP1735,David,Williams,32,Admin-New York,Pending,2022-12-07,102525,david.williams@example.com,-8153523735,Poor,False
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,2022-12-14,53044,charlie.brown@example.com,-507918157,Excellent,True
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,2020-04-18,82547,eva.jones@example.com,-9988683451,Excellent,True
EMP1738,Bob,Jones,40,DevOps-California,Pending,2024-10-11,113901,bob.jones@example.com,-7346666169,Average,True
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,2021-04-18,118586,bob.brown@example.com,-7158796473,Average,True
EMP1740,Bob,Davis,35,Finance-Illinois,Pending,2020-06-29,63049,bob.davis@example.com,-803149981,Poor,True
EMP1741,Heidi,Miller,32,DevOps-Texas,Active,2021-05-21,114559,heidi.miller@example.com,-5080046357,Average,False
EMP1742,Heidi,Johnson,40,DevOps-New York,Active,2021-12-11,97902,heidi.johnson@example.com,-688285030,Average,True
EMP1743,Eva,Jones,30,Sales-California,Active,2023-07-05,68038,eva.jones@example.com,-7235137398,Average,False
EMP1744,Alice,Williams,32,HR-New York,Active,2021-11-30,112802,alice.williams@example.com,-63140351,Excellent,False
EMP1745,Bob,Johnson,40,Sales-Nevada,Pending,2024-11-22,93787,bob.johnson@example.com,-6356022938,Poor,False
EMP1746,David,Williams,32,Admin-Florida,Inactive,2023-05-24,73050,david.williams@example.com,-4694346065,Good,False
EMP1747,David,Davis,30,Sales-Illinois,Pending,2024-06-26,64162,david.davis@example.com,-6437490606,Excellent,True
EMP1748,Charlie,Smith,40,Admin-Nevada,Pending,2020-11-19,72225,charlie.smith@example.com,-2311127127,Average,False
EMP1749,Bob,Johnson,30,HR-New York,Pending,2020-03-01,103580,bob.johnson@example.com,-5246484493,Excellent,False
EMP1750,Grace,Garcia,40,HR-Florida,Pending,2024-08-09,112589,grace.garcia@example.com,-1163187327,Average,False
EMP1751,Eva,Jones,30,Admin-Texas,Active,2021-01-13,51834,eva.jones@example.com,-771130620,Average,True
EMP1752,Eva,Johnson,32,Sales-Illinois,Active,2023-05-06,66253,eva.johnson@example.com,-1369572789,Excellent,True
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,2022-10-25,109230,frank.johnson@example.com,-8335090253,Poor,True
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,2020-10-08,61465,frank.johnson@example.com,-2573066247,Average,False
EMP1755,Grace,Miller,25,HR-Florida,Active,2024-02-29,96994,grace.miller@example.com,-1323570712,Poor,False
EMP1756,David,Johnson,25,Admin-Florida,Pending,2022-09-30,98150,david.johnson@example.com,-9848228500,Good,True
EMP1757,David,Williams,40,Finance-Texas,Pending,2024-02-14,107703,david.williams@example.com,-1688092549,Average,False
EMP1758,Grace,Smith,32,DevOps-Illinois,Pending,2023-01-03,86766,grace.smith@example.com,-2130609068,Poor,True
EMP1759,Alice,Davis,32,Cloud Tech-Florida,Inactive,2024-08-20,111444,alice.davis@example.com,-1309810795,Poor,True
EMP1760,David,Brown,32,Sales-Florida,Pending,2020-03-21,89039,david.brown@example.com,-4967379456,Good,False
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,2024-12-16,71319,alice.johnson@example.com,-7278532425,Poor,False
EMP1762,Heidi,Jones,30,Finance-California,Pending,2020-04-21,98297,heidi.jones@example.com,-4250642075,Poor,False
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,Pending,2020-08-19,62584,heidi.johnson@example.com,-8362536666,Good,False
EMP1764,Charlie,Jones,40,Finance-California,Inactive,2020-02-21,62522,charlie.jones@example.com,-7767555627,Average,True
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,2023-11-17,95400,david.williams@example.com,-3333939577,Poor,True
EMP1766,Charlie,Jones,25,Cloud Tech-Texas,Pending,2022-07-09,94385,charlie.jones@example.com,-6543627186,Poor,True
EMP1767,Grace,Garcia,32,Sales-New York,Inactive,2023-02-01,76642,grace.garcia@example.com,-4960335825,Poor,True
EMP1768,Frank,Brown,32,DevOps-New York,Active,2024-11-14,60123,frank.brown@example.com,-8627036923,Excellent,True
EMP1769,Alice,Smith,40,HR-California,Pending,2024-04-23,117268,alice.smith@example.com,-9269326572,Good,False
EMP1770,Charlie,Jones,25,Admin-New York,Active,2023-06-29,85155,charlie.jones@example.com,-2759980110,Excellent,True
EMP1771,Heidi,Jones,40,Sales-Texas,Pending,2024-12-12,84543,heidi.jones@example.com,-5155322,Good,True
EMP1772,Heidi,Smith,40,Finance-Florida,Active,2023-05-16,92007,heidi.smith@example.com,-4159597751,Average,True
EMP1773,Eva,Brown,32,DevOps-Illinois,Active,2020-04-10,62939,eva.brown@example.com,-4418222617,Average,False
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,2023-03-29,108661,frank.johnson@example.com,-9628874311,Poor,False
EMP1775,Bob,Jones,25,Cloud Tech-Florida,Active,2020-11-26,97046,bob.jones@example.com,-7102676719,Good,False
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,2020-03-14,56519,charlie.smith@example.com,-9579927078,Average,False
EMP1777,Frank,Garcia,40,Cloud Tech-Florida,Pending,2020-05-12,70498,frank.garcia@example.com,-5515122945,Good,True
EMP1778,Eva,Garcia,35,Sales-Florida,Pending,2021-03-05,98708,eva.garcia@example.com,-2135415969,Average,True
EMP1779,Bob,Williams,32,DevOps-Nevada,Pending,2020-06-28,83856,bob.williams@example.com,-9962543847,Excellent,False
EMP1780,Eva,Smith,40,Sales-California,Inactive,2022-12-12,90260,eva.smith@example.com,-752034475,Average,False
EMP1781,Charlie,Williams,32,Sales-Florida,Pending,2024-02-02,94230,charlie.williams@example.com,-5047158028,Excellent,True
EMP1782,Charlie,Garcia,32,Admin-Nevada,Inactive,2021-01-31,50111,charlie.garcia@example.com,-904637659,Average,True
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,2020-04-03,73365,bob.brown@example.com,-4655866524,Poor,False
EMP1784,David,Johnson,25,DevOps-New York,Pending,2021-07-30,67809,david.johnson@example.com,-4837441714,Excellent,False
EMP1785,Eva,Smith,32,Sales-California,Active,2020-08-21,98009,eva.smith@example.com,-8102131250,Average,False
EMP1786,Alice,Davis,30,Admin-California,Inactive,2023-10-09,83538,alice.davis@example.com,-2931100590,Poor,False
EMP1787,Alice,Garcia,30,Finance-New York,Pending,2022-08-01,112444,alice.garcia@example.com,-2975191022,Excellent,True
EMP1788,Frank,Garcia,40,Finance-Nevada,Active,2024-09-06,86475,frank.garcia@example.com,-1211063300,Poor,True
EMP1789,Frank,Davis,32,Sales-Texas,Active,2023-03-28,97985,frank.davis@example.com,-6583737926,Good,True
EMP1790,Frank,Miller,25,Admin-California,Active,2021-11-25,118853,frank.miller@example.com,-4907280122,Good,False
EMP1791,Charlie,Garcia,32,Sales-Florida,Active,2023-05-03,58179,charlie.garcia@example.com,-4289311324,Excellent,False
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,2022-04-27,56076,eva.jones@example.com,-3269496842,Average,True
EMP1793,Frank,Brown,40,HR-New York,Pending,2021-09-11,62251,frank.brown@example.com,-6453804420,Excellent,True
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,2020-02-21,105932,alice.smith@example.com,-175096169,Poor,True
EMP1795,Charlie,Davis,30,HR-Florida,Pending,2024-11-24,86654,charlie.davis@example.com,-1595919456,Average,True
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,2021-02-24,100720,charlie.jones@example.com,-5757475832,Good,False
EMP1797,Bob,Davis,25,HR-Texas,Pending,2024-10-02,91600,bob.davis@example.com,-9205677566,Average,True
EMP1798,Heidi,Smith,25,Cloud Tech-Illinois,Pending,2024-03-06,71874,heidi.smith@example.com,-7722660255,Good,True
EMP1799,Eva,Williams,30,HR-New York,Active,2021-08-09,69365,eva.williams@example.com,-2650622922,Average,True
EMP1800,Heidi,Smith,25,HR-New York,Active,2021-07-14,58012,heidi.smith@example.com,-1067245306,Average,True
EMP1801,Bob,Miller,30,Sales-California,Pending,2021-10-14,68974,bob.miller@example.com,-6248433796,Average,True
EMP1802,Eva,Smith,32,Admin-New York,Active,2021-09-29,92928,eva.smith@example.com,-6627051156,Poor,True
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,2023-10-15,53532,heidi.smith@example.com,-9423873669,Poor,True
EMP1804,Bob,Miller,40,Finance-New York,Pending,2023-05-05,112389,bob.miller@example.com,-4254969191,Excellent,False
EMP1805,Heidi,Brown,32,HR-California,Inactive,2024-08-01,63870,heidi.brown@example.com,-8455259709,Excellent,False
EMP1806,Bob,Garcia,40,Sales-New York,Active,2024-07-22,106165,bob.garcia@example.com,-7563353573,Good,False
EMP1807,Bob,Smith,40,HR-Nevada,Pending,2023-12-25,103655,bob.smith@example.com,-8595325938,Poor,False
EMP1808,David,Miller,30,Sales-California,Inactive,2022-03-13,62835,david.miller@example.com,-9337970580,Good,True
EMP1809,Frank,Jones,35,Finance-Florida,Active,2020-05-13,83273,frank.jones@example.com,-6295187793,Excellent,False
EMP1810,Heidi,Williams,30,HR-California,Pending,2023-03-22,58918,heidi.williams@example.com,-1763425072,Good,False
EMP1811,Bob,Williams,35,Sales-Nevada,Active,2024-06-10,71148,bob.williams@example.com,-3055978244,Excellent,True
EMP1812,Grace,Smith,30,Sales-New York,Pending,2020-11-21,118172,grace.smith@example.com,-7598339913,Poor,True
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,2024-05-25,118614,frank.brown@example.com,-388436603,Average,False
EMP1814,Frank,Brown,32,DevOps-New York,Active,2023-09-19,96872,frank.brown@example.com,-4324006156,Poor,False
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,2021-10-28,88856,heidi.jones@example.com,-2768297513,Good,True
EMP1816,Charlie,Smith,35,Finance-Texas,Pending,2020-08-10,97986,charlie.smith@example.com,-7439742924,Good,False
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,2020-05-05,56337,grace.williams@example.com,-105875255,Poor,True
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,2022-12-24,70405,alice.brown@example.com,-8065625903,Poor,True
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,2021-09-05,89919,heidi.smith@example.com,-5990802710,Excellent,True
EMP1820,Eva,Davis,40,DevOps-California,Active,2023-04-08,50568,eva.davis@example.com,-2218231554,Good,True
EMP1821,Grace,Brown,30,HR-Texas,Inactive,2023-01-29,85155,grace.brown@example.com,-1651768085,Good,False
EMP1822,Frank,Miller,25,HR-Texas,Active,2022-06-03,99156,frank.miller@example.com,-6281372142,Poor,True
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,2023-01-21,64785,frank.davis@example.com,-3080037002,Average,True
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,2024-09-16,79206,charlie.garcia@example.com,-3228556607,Good,False
EMP1825,Charlie,Brown,30,Cloud Tech-Texas,Pending,2020-02-02,60080,charlie.brown@example.com,-4706810389,Average,True
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,2024-07-08,79110,grace.williams@example.com,-3397051957,Poor,False
EMP1827,Grace,Johnson,32,Admin-Florida,Pending,2022-05-18,88644,grace.johnson@example.com,-2632809447,Poor,False
EMP1828,Frank,Davis,30,Admin-Florida,Pending,2020-01-16,90456,frank.davis@example.com,-5862394534,Excellent,False
EMP1829,David,Garcia,32,HR-Florida,Pending,2023-03-26,75688,david.garcia@example.com,-4614707985,Good,True
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,2023-11-15,55604,heidi.jones@example.com,-3210613393,Average,False
EMP1831,Eva,Jones,40,Sales-Texas,Pending,2024-12-27,92705,eva.jones@example.com,-3945703942,Excellent,False
EMP1832,Bob,Williams,32,Sales-California,Pending,2020-04-18,113251,bob.williams@example.com,-8040325375,Good,True
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,2023-03-21,101367,alice.brown@example.com,-5769277893,Excellent,False
EMP1834,Eva,Smith,35,Admin-Texas,Pending,2023-05-08,102460,eva.smith@example.com,-3191009003,Poor,False
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,2020-12-12,90100,eva.brown@example.com,-476921052,Good,False
EMP1836,Eva,Williams,32,Cloud Tech-California,Inactive,2020-06-17,58877,eva.williams@example.com,-3651460400,Excellent,False
EMP1837,Eva,Jones,35,Admin-Illinois,Inactive,2021-07-17,85155,eva.jones@example.com,-4247310719,Excellent,False
EMP1838,Bob,Brown,32,Admin-Illinois,Pending,2020-11-05,96141,bob.brown@example.com,-1137984408,Average,True
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,2021-01-05,105956,charlie.jones@example.com,-7123166006,Excellent,False
EMP1840,Frank,Davis,25,Admin-Illinois,Active,2024-09-11,84716,frank.davis@example.com,-6762090143,Good,False
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,2023-07-29,61710,grace.garcia@example.com,-7340433699,Good,True
EMP1842,Frank,Smith,25,DevOps-California,Active,2020-04-17,61732,frank.smith@example.com,-9687304518,Average,True
EMP1843,Eva,Davis,40,DevOps-Illinois,Active,2022-02-16,97846,eva.davis@example.com,-5778255881,Good,True
EMP1844,Eva,Jones,30,Sales-Florida,Active,2021-08-14,114906,eva.jones@example.com,-5562965753,Poor,False
EMP1845,Frank,Jones,32,DevOps-Texas,Active,2022-12-24,94620,frank.jones@example.com,-2786561941,Good,True
EMP1846,Grace,Johnson,32,DevOps-California,Inactive,2021-07-07,68696,grace.johnson@example.com,-5577820581,Good,False
EMP1847,Grace,Johnson,40,DevOps-Nevada,Active,2024-02-12,97032,grace.johnson@example.com,-9582923615,Excellent,False
EMP1848,Frank,Davis,30,HR-Illinois,Active,2023-10-09,50593,frank.davis@example.com,-1880819047,Excellent,True
EMP1849,Grace,Miller,25,Sales-Texas,Pending,2022-07-02,74606,grace.miller@example.com,-2357155867,Good,True
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,2020-07-07,53982,eva.davis@example.com,-6395613722,Average,False
EMP1851,David,Johnson,32,DevOps-Texas,Pending,2020-09-02,56047,david.johnson@example.com,-817214363,Excellent,True
EMP1852,Grace,Jones,32,Admin-Texas,Pending,2021-01-12,67734,grace.jones@example.com,-3813000412,Average,False
EMP1853,Bob,Williams,40,HR-Florida,Pending,2023-09-29,103892,bob.williams@example.com,-2114716559,Good,True
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,2022-03-06,73286,charlie.davis@example.com,-9456534698,Good,True
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,2021-02-14,92721,eva.jones@example.com,-7990707549,Poor,True
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,2021-03-23,92978,heidi.williams@example.com,-4768169956,Excellent,False
EMP1857,Heidi,Williams,35,Cloud Tech-Texas,Active,2020-05-24,89994,heidi.williams@example.com,-607174810,Good,True
EMP1858,Heidi,Johnson,25,Finance-New York,Pending,2023-08-04,50061,heidi.johnson@example.com,-3176539704,Poor,False
EMP1859,Grace,Davis,35,Admin-Nevada,Inactive,2022-03-12,90225,grace.davis@example.com,-4873961028,Excellent,False
EMP1860,Heidi,Brown,40,Finance-Florida,Pending,2024-05-18,106859,heidi.brown@example.com,-871827495,Good,False
EMP1861,David,Smith,25,Finance-Nevada,Inactive,2020-09-05,89707,david.smith@example.com,-8049187273,Good,False
EMP1862,Frank,Johnson,35,DevOps-California,Inactive,2020-04-23,94259,frank.johnson@example.com,-2049561212,Excellent,True
EMP1863,Bob,Johnson,35,Sales-California,Active,2024-09-18,82175,bob.johnson@example.com,-7730626041,Excellent,False
EMP1864,David,Brown,30,Sales-Texas,Inactive,2023-09-15,63370,david.brown@example.com,-3597371121,Excellent,False
EMP1865,Bob,Smith,35,Finance-Texas,Pending,2022-06-15,101473,bob.smith@example.com,-2990775607,Good,True
EMP1866,David,Jones,25,DevOps-Illinois,Active,2022-09-28,77214,david.jones@example.com,-5816704685,Good,False
EMP1867,Eva,Miller,40,Sales-Florida,Active,2020-03-16,73750,eva.miller@example.com,-1114576831,Poor,True
EMP1868,Alice,Davis,40,Cloud Tech-New York,Pending,2023-09-28,86618,alice.davis@example.com,-1021923784,Average,False
EMP1869,Charlie,Miller,32,Admin-Texas,Active,2024-02-15,59911,charlie.miller@example.com,-8471296179,Excellent,True
EMP1870,Heidi,Jones,32,Cloud Tech-New York,Pending,2023-08-21,59138,heidi.jones@example.com,-3324260507,Good,False
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,Pending,2020-12-15,108475,alice.garcia@example.com,-184980424,Good,True
EMP1872,Bob,Johnson,25,Finance-Illinois,Pending,2021-03-27,54418,bob.johnson@example.com,-3733777311,Excellent,False
EMP1873,Frank,Smith,40,HR-Texas,Pending,2023-03-25,88212,frank.smith@example.com,-6881228216,Average,False
EMP1874,David,Johnson,25,Sales-New York,Inactive,2020-05-09,58452,david.johnson@example.com,-8192365345,Excellent,True
EMP1875,Grace,Williams,30,DevOps-California,Pending,2020-12-03,80706,grace.williams@example.com,-605603566,Average,True
EMP1876,Alice,Johnson,30,Cloud Tech-Nevada,Pending,2022-02-09,85155,alice.johnson@example.com,-9327986238,Good,True
EMP1877,Heidi,Johnson,25,Cloud Tech-Texas,Active,2020-07-01,99472,heidi.johnson@example.com,-8471690617,Average,True
EMP1878,Eva,Jones,40,DevOps-Florida,Pending,2020-09-16,64431,eva.jones@example.com,-1205464753,Poor,False
EMP1879,Heidi,Jones,40,Admin-New York,Pending,2023-11-17,52633,heidi.jones@example.com,-8954787697,Good,False
EMP1880,Heidi,Jones,32,Cloud Tech-Nevada,Inactive,2021-12-13,79315,heidi.jones@example.com,-9992751757,Poor,True
EMP1881,David,Miller,25,Sales-Texas,Pending,2022-01-11,110391,david.miller@example.com,-8914444982,Excellent,False
EMP1882,David,Williams,40,DevOps-Nevada,Active,2021-07-20,53715,david.williams@example.com,-5539354357,Excellent,True
EMP1883,Charlie,Garcia,40,Finance-New York,Active,2023-10-04,114587,charlie.garcia@example.com,-6449639242,Excellent,True
EMP1884,Frank,Garcia,35,Admin-Florida,Inactive,2021-11-15,93177,frank.garcia@example.com,-5885379820,Average,False
EMP1885,Heidi,Jones,25,Cloud Tech-Nevada,Active,2023-01-05,62312,heidi.jones@example.com,-4339527535,Good,False
EMP1886,Heidi,Smith,32,Cloud Tech-Texas,Active,2024-01-17,81137,heidi.smith@example.com,-7497852490,Excellent,False
EMP1887,Grace,Miller,30,DevOps-Nevada,Inactive,2021-04-16,104528,grace.miller@example.com,-4168601346,Excellent,False
EMP1888,Bob,Brown,30,DevOps-Florida,Active,2022-02-08,112396,bob.brown@example.com,-7894896339,Good,False
EMP1889,Heidi,Smith,25,Finance-New York,Active,2023-06-02,81849,heidi.smith@example.com,-6791766511,Excellent,False
EMP1890,Charlie,Davis,40,DevOps-New York,Pending,2022-01-04,118289,charlie.davis@example.com,-2150014187,Poor,False
EMP1891,Charlie,Davis,25,DevOps-Illinois,Active,2021-07-28,59555,charlie.davis@example.com,-4216309000,Good,True
EMP1892,Heidi,Smith,40,Admin-California,Active,2024-12-20,70661,heidi.smith@example.com,-5944633398,Good,True
EMP1893,Charlie,Jones,32,Sales-New York,Active,2022-04-23,109988,charlie.jones@example.com,-9485320894,Good,True
EMP1894,David,Brown,32,Finance-Florida,Inactive,2020-01-30,101101,david.brown@example.com,-3263890218,Poor,True
EMP1895,David,Brown,30,HR-Florida,Pending,2021-03-31,112428,david.brown@example.com,-9471136336,Good,True
EMP1896,Charlie,Miller,32,Cloud Tech-Florida,Active,2020-03-23,119389,charlie.miller@example.com,-9223410345,Poor,False
EMP1897,Alice,Brown,40,Sales-Florida,Inactive,2024-07-16,105861,alice.brown@example.com,-9967331166,Good,True
EMP1898,Heidi,Davis,40,Admin-Texas,Pending,2024-03-22,50870,heidi.davis@example.com,-7269608436,Average,True
EMP1899,David,Williams,30,HR-California,Active,2023-08-19,85155,david.williams@example.com,-6855078966,Excellent,True
EMP1900,Eva,Jones,30,DevOps-Florida,Pending,2024-03-10,90856,eva.jones@example.com,-9352196262,Average,True
EMP1901,Heidi,Brown,30,DevOps-Florida,Active,2024-06-05,111009,heidi.brown@example.com,-3556434368,Excellent,True
EMP1902,Alice,Miller,25,Finance-Nevada,Inactive,2022-12-23,52290,alice.miller@example.com,-7093170694,Poor,True
EMP1903,Eva,Davis,32,Sales-Illinois,Active,2024-06-01,97927,eva.davis@example.com,-5607676163,Average,True
EMP1904,Frank,Williams,25,Sales-Nevada,Inactive,2024-12-23,53609,frank.williams@example.com,-5345472238,Good,False
EMP1905,Heidi,Johnson,32,Cloud Tech-California,Inactive,2020-12-24,95372,heidi.johnson@example.com,-8983065030,Excellent,False
EMP1906,David,Johnson,30,HR-New York,Pending,2020-08-20,95433,david.johnson@example.com,-2198041846,Excellent,True
EMP1907,David,Williams,30,HR-California,Inactive,2022-10-28,97616,david.williams@example.com,-2426423641,Average,False
EMP1908,Bob,Davis,35,HR-Florida,Inactive,2022-10-23,86868,bob.davis@example.com,-8131909247,Poor,False
EMP1909,Eva,Miller,40,Sales-California,Pending,2023-11-20,106616,eva.miller@example.com,-7623039110,Average,False
EMP1910,Bob,Williams,30,Finance-Texas,Active,2022-03-11,112856,bob.williams@example.com,-4281785227,Poor,False
EMP1911,Bob,Jones,25,Admin-California,Active,2023-11-28,60357,bob.jones@example.com,-2305248087,Poor,True
EMP1912,David,Jones,32,DevOps-Texas,Inactive,2022-05-03,117870,david.jones@example.com,-622072238,Excellent,False
EMP1913,Charlie,Johnson,40,HR-Florida,Inactive,2024-02-19,95128,charlie.johnson@example.com,-5947372131,Average,False
EMP1914,Bob,Brown,25,Admin-Illinois,Pending,2021-11-18,78818,bob.brown@example.com,-9016204786,Average,False
EMP1915,Frank,Miller,40,Sales-Nevada,Pending,2022-12-21,108934,frank.miller@example.com,-6886878598,Poor,True
EMP1916,Eva,Johnson,32,Admin-California,Active,2024-06-04,68201,eva.johnson@example.com,-6486287202,Average,True
